"RegionName","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02"
"Oregon",2.5768,2.7446,2.599,2.4884,2.2645,2.108,2.0067,2.1564,2.3393,2.6155,2.8868,3.0608,3.3336,3.3614,3.1296,2.7889,2.6248,2.5428,2.5239,2.6259,2.8325,3.2095,3.5132,3.992,4.0919,3.8964,3.3925,3.219,3.1122,3.0207,3.1193,3.1368,3.3016,3.3969,3.8523,4.0612,4.4962,4.2958,4.192,3.8405,3.6468,3.4391,3.3814,3.3422,3.8311,4.5162,4.7405,4.7652,4.7748,4.4687,4.0535,3.8255,3.8094,3.6086,3.3407,3.224,3.5199,3.8721,4.2797,4.3051,4.5466,4.7304,4.3027,3.9938,3.7595,3.7734,3.6137,3.4179,3.2117,3.3531,3.6629,3.8358,4.2281,4.5278,4.7104,4.1869,3.5993,3.2241,3.2097,3.013,3.0509,3.0918,3.3629,3.4977,3.7352,3.9386,3.7001,3.4531,3.211,2.8942,2.7919,2.9083,3.0598,3.341,3.7252,3.661,4.1036,4.0567,3.9047,3.485,3.1835,3.0624,3.014,3.1225,3.2592,3.8637,4.1868,4.5579,4.893,4.9717,4.5753,4.3895,4.3121,4.304,4.0016,4.3621,4.7751,5.7487,6.437,7.3381,8.0181,8.7319,8.5651,8.8364,8.4018,8.8819,9.2681,9.9584,10.2868,11.7528,13.9914,15.8782,17.4372,18.7099,18.8005,19.0366,19.1212,18.9272,18.8531,18.834,19.4261,19.3987,19.5503,20.1473,22.4001,23.8329,24.0005,23.1292,21.4973,22.4168,24.5731,26.3595,27.1407,27.688,28.1114,27.9062,30.4434,32.3067,32.0421,31.5471,30.9359,30.8219,30.277,29.894,30.284,32.0628,32.6899,33.533,35.984,37.37,36.7117,35.5457,34.3929,33.3361,33.1675,32.6753,32.1734,32.9653,34.3355,35.0072,36.2129,36.9693,35.2629,32.6357,30.4019,28.6394,26.9423,26.0234,25.8416,24.3093,23.3067,22.5585,21.9469,21.8037
"Oklahoma",0.2735,0.1962,0.2378,0.2832,0.3091,0.2535,0.3239,0.2755,0.2217,0.3096,0.3962,0.5213,0.5638,0.5858,0.5965,0.6202,0.7198,0.6497,0.7037,0.7441,0.7825,0.7265,0.8106,1.0001,1.2898,1.144,1.0631,0.97,1.0775,1.1365,1.1643,1.2148,1.17,1.2056,1.3005,1.463,1.6178,1.681,1.7605,1.7162,1.6195,1.6068,1.601,1.5571,1.3807,1.54,1.6358,1.6358,1.6068,1.5147,1.7712,1.6398,1.5569,1.6461,1.6191,1.3746,1.4786,1.7433,1.8922,2.0256,2.4307,2.5563,2.3866,2.2912,2.2305,2.1199,2.09,2.3777,2.3981,2.5552,2.8269,3.062,3.1308,2.9114,2.7618,2.3879,2.5468,2.3692,2.6623,2.7544,2.7759,2.791,2.7016,2.6853,2.9843,3.0839,2.8708,2.8498,2.7964,2.9153,3.039,2.9171,2.9149,2.9405,3.3393,3.4377,3.7397,3.6561,3.6344,3.2895,3.042,2.7449,3.0042,3.2084,3.4694,3.619,4.0057,4.0938,4.2796,4.3475,4.2857,4.0532,3.9629,3.9035,3.8154,3.9435,4.0698,4.5946,5.3287,5.9427,7.1264,7.5599,7.6224,7.4963,7.0882,6.9308,6.874,6.8685,7.1154,8.211,9.5463,9.9578,10.6522,11.6283,11.858,11.1908,10.3101,9.4923,9.2217,9.3779,9.5353,9.5531,9.4633,10.7301,11.9814,12.7857,12.7794,11.9685,10.8199,10.6872,11.5379,12.9777,13.856,14.3308,14.0728,14.425,15.5948,16.1262,16.2886,15.7412,15.3934,14.9644,14.8431,15.3805,17.7248,18.9708,19.817,20.1512,22.5644,23.5129,23.0787,22.9041,21.3343,20.7689,20.3423,20.3321,20.6221,21.1889,21.676,22.9314,24.0763,24.7328,25.1944,24.7715,23.8292,22.4621,21.2517,22.0424,22.6088,21.791,20.7065,20.832,21.0917,23.5118
"Connecticut",1.9829,2.1629,2.3518,2.5167,2.2841,2.0625,2.2051,2.1109,2.2061,2.1952,2.3664,2.4737,2.8151,2.9871,2.9846,2.677,2.448,2.2678,2.3521,2.3627,2.542,2.8092,2.8748,2.9802,3.3456,3.5079,3.6948,3.8279,3.326,2.6962,2.4243,2.4067,2.6745,2.843,2.9359,3.2016,3.4455,3.7126,3.8125,3.3897,3.2798,2.9736,2.6863,2.7118,2.8036,2.9857,3.3643,3.5049,3.7866,4.2026,4.4566,4.0041,3.3657,2.9731,2.7641,2.9007,3.2614,3.4248,3.6838,3.8168,4.2736,4.8583,5.0929,4.7105,4.3447,3.9015,3.5138,3.6805,3.87,3.8238,3.717,3.8974,4.6243,5.065,5.1785,4.6757,4.2042,3.5639,3.4349,3.1447,3.433,3.5856,3.5873,3.6617,4.2101,4.4853,4.5654,4.1914,4.0013,3.6927,3.3339,3.3795,3.8221,4.026,4.258,4.1982,4.7833,5.5595,5.4545,4.987,7.0298,9.7432,11.2316,11.9679,13.155,14.0005,14.7148,15.5958,17.4803,19.0945,18.3511,16.9663,15.9993,14.7674,13.8871,14.094,15.4558,17.0798,18.8282,19.6216,22.9399,25.7067,25.3294,25.2574,24.314,22.31,21.3561,21.4886,24.1188,26.4929,27.1862,29.6586,34.2859,38.2653,38.7956,37.6418,34.4636,31.4998,28.6538,27.9707,28.754,29.9843,29.2701,30.8035,35.4912,39.6155,39.026,36.8682,33.093,30.7705,32.2171,33.3032,34.4355,35.597,36.5021,36.9605,39.5264,41.2569,41.5042,40.1418,37.1221,35.2604,34.7402,34.4025,35.1679,40.1993,40.1517,40.2618,42.4182,45.5708,45.247,39.6598,35.2015,33.2338,33.3287,33.1046,33.308,34.8775,35.6826,35.7435,36.4713,35.8816,37.1622,37.5479,36.5015,35.7641,34.5649,34.0367,33.7927,34.8372,34.6319,34.703,35.8256,33.2577
"Iowa",2.5343,2.0831,2.4053,2.8281,3.0742,3.4308,3.1118,3.0727,2.8791,2.4178,3.106,3.5681,3.9204,3.8854,3.6769,3.5037,2.9507,2.9281,2.8648,2.9124,3.4347,3.5947,4.2715,4.092,4.2928,4.0334,4.345,4.0627,4.1086,4.3797,4.4649,4.4563,4.7363,4.4139,4.5873,4.6981,4.5431,4.8954,5.7715,5.5705,5.5231,5.4383,5.24,4.8227,4.4916,5.0435,5.6126,5.614,5.8507,5.9558,6.131,5.5076,5.9657,6.0831,5.4105,5.1364,4.7931,5.2929,5.2965,5.1767,4.5346,4.1853,4.5223,4.3734,3.7147,3.8472,4.1584,4.3386,4.1623,3.8508,4.3837,4.992,5.801,6.1633,6.029,5.8028,5.6523,4.8364,4.4738,4.18,4.5089,4.8759,4.5689,4.0787,4.2295,4.8204,4.9531,4.4193,3.8266,3.6972,3.6825,3.5149,3.5445,3.9548,4.2497,4.5153,4.7372,4.9547,4.6968,4.7358,4.3503,4.2989,4.2045,3.9545,4.5761,5.1054,5.6629,6.1269,6.4908,6.7248,7.1911,7.2799,6.7007,6.557,6.5928,6.8222,6.621,7.7318,8.8126,8.9675,9.6943,10.6881,9.9488,9.3553,8.8179,8.5039,8.5769,9.1875,9.6975,10.4175,11.6365,12.1292,13.1359,14.6726,14.957,12.9638,11.9773,11.7209,12.0995,11.8428,12.1687,12.0382,13.0147,14.1063,13.5738,15.6798,16.5605,15.0773,14.2659,13.6309,15.3154,16.5859,16.9226,17.0947,17.8514,17.5869,18.1925,18.6733,19.2024,18.632,18.574,18.6808,19.9811,19.1259,18.2286,17.9657,18.3188,19.8989,22.2467,23.6894,23.0605,21.8467,20.3456,19.3705,19.3556,20.0793,19.3047,19.4859,20.5846,20.4694,21.1412,22.5047,23.6013,23.536,22.6103,20.041,18.6081,17.5892,17.1777,17.3432,16.8294,17.6317,18.11,20.4599
"Arkansas",0.4546,0.3443,0.3366,0.3106,0.4271,0.502,0.6149,0.6498,0.5732,0.6311,0.7242,0.8381,0.8133,0.6876,0.6749,0.7462,0.7276,0.7246,0.6934,0.8503,0.9425,0.8038,0.7779,1.2941,1.3814,1.5713,1.2385,1.0965,0.9876,1.0221,1.0216,1.1001,1.224,1.5841,1.5803,1.5283,1.4097,1.6988,1.6699,1.469,1.1095,1.1358,1.3486,1.3223,1.4914,1.6586,1.6541,1.9981,2.1313,2.1451,1.8705,1.5927,1.7554,1.6991,1.6921,1.7336,1.7909,1.7291,1.7868,1.7568,1.8378,2.4253,2.3391,2.3077,1.9258,1.817,1.9944,2.1926,2.0788,2.2153,2.2939,2.7263,2.8942,2.8229,2.5561,2.1773,2.7583,2.3787,2.0296,1.9106,2.2006,2.2965,2.4583,2.5307,2.6207,2.8853,2.7683,2.5126,2.5788,2.6098,2.5665,2.3605,2.2828,2.3814,2.3556,2.5552,3.3025,3.2191,3.4665,3.4183,3.5999,3.7847,4.1103,4.6975,5.2622,5.423,5.7502,6.0712,6.5432,6.5933,6.6942,6.8062,6.6432,6.359,6.4208,6.6346,6.8678,7.2949,7.7993,8.7345,9.5402,9.9999,10.0675,10.0393,9.5649,9.6867,10.4518,10.4367,10.932,11.9571,12.7716,13.3538,14.3344,15.6228,15.9559,15.8531,15.8734,16.6165,16.5985,16.0136,16.0522,16.154,16.9781,18.0428,18.9638,19.1759,18.6879,17.525,16.9244,17.4351,19.228,20.7268,21.7161,22.5149,22.1964,22.3325,23.5333,23.7786,24.9249,24.2374,23.6728,23.1088,23.818,24.101,28.1991,29.5436,30.0204,32.2808,29.7067,31.1131,31.8605,33.8893,35.5831,34.8572,35.0232,35.9063,37.2195,39.1407,40.1022,41.1851,40.1375,37.8965,33.162,30.1012,28.6181,28.2644,27.8782,27.3672,27.5688,28.8156,28.2707,27.8639,28.8835,28.9053
"Nevada",2.4636,2.4436,2.4835,2.5694,2.748,2.9631,2.9661,3.1301,3.5207,4.279,5.072,5.3847,4.7434,4.2892,3.6962,3.4848,3.3043,3.0868,2.7849,3.1104,3.1932,3.6925,4.2739,4.6433,4.2263,3.6847,3.6792,3.6626,3.518,3.1279,3.3531,3.9601,4.5365,5.2618,4.9752,5.0131,4.7606,4.6471,4.7238,4.5988,4.6584,4.604,4.4997,4.6444,4.9441,5.3461,6.4935,7.603,7.3138,6.7023,6.0618,5.744,5.7872,5.4549,5.9497,6.6802,7.9697,9.3787,10.1652,10.8012,10.8313,10.8182,10.8402,11.1547,11.1058,10.9595,10.9901,11.1806,10.5717,11.1262,10.8772,11.0236,10.2031,9.4395,9.1096,9.5136,9.7716,9.6929,9.997,10.6179,11.7333,12.6711,14.5806,15.7628,14.9659,14.2586,13.5538,13.6118,14.096,14.2424,14.6989,15.0471,15.7895,17.2701,18.3571,18.7323,18.0511,17.9444,17.7988,18.5566,18.6788,18.9688,19.3536,21.7027,23.6669,26.0988,27.3644,28.7498,28.9395,29.4617,29.6876,29.9376,29.891,27.3859,27.3284,27.1869,28.6731,31.5143,32.344,35.0501,38.0465,39.2808,37.5015,36.476,35.8343,35.2494,35.8743,36.44,35.2519,35.8581,38.0376,42.059,45.6217,46.7603,46.6895,46.6499,46.0609,44.5002,44.8556,44.0397,44.8846,45.3736,44.6856,46.8744,49.7171,52.3507,50.9291,49.226,46.878,44.9761,45.5911,48.9625,50.3438,51.7548,51.8119,52.5614,53.1628,53.4487,53.8359,52.5236,51.6153,51.537,50.6885,51.0005,67.1996,67.314,67.9411,69.4808,70.5068,69.3609,68.3903,67.8051,67.4592,66.6218,65.2763,64.9566,63.9072,64.4359,63.2739,64.9476,66.1023,65.0796,60.3583,53.3522,48.0237,44.9999,41.703,40.0661,36.178,34.9913,33.4988,32.3414,31.4851,30.5608
"West Virginia",0.3237,0.1795,0.1613,0.142,0.177,0.1157,0.1511,0.168,0.1761,0.1712,0.1163,0.2315,0.3299,0.2777,0.3242,0.3045,0.2109,0.167,0.2669,0.3301,0.2709,0.462,0.4375,0.4386,0.4213,0.3229,0.5163,0.4574,0.4579,0.4846,0.4739,0.4855,0.5437,0.4342,0.2795,0.3024,0.3361,0.2852,0.1794,0.38,0.5787,0.6025,0.453,0.5717,0.8395,1.1278,1.1136,1.2709,1.0629,1.1183,1.1397,0.8607,0.8645,0.9704,2.6973,5.7327,7.711,8.3152,8.9971,8.8268,9.0363,8.8291,8.6862,8.5888,6.6471,7.158,8.2622,8.2236,8.0535,7.9962,7.4822,7.5768,7.5994,7.6357,8.1438,7.8373,6.8395,6.2022,7.2415,8.0364,9.661,12.3898,14.0853,12.6196,15.9069,17.7848,14.1987,11.8984,8.1247,10.9525,8.5944,10.762,7.6844,8.1846,7.6172,8.8972,6.6156,9.0662,7.1619,7.4931,4.7634,6.0296,4.508,4.0785,3.3527,3.4346,3.6348,3.1563,2.9229,2.9974,3.5095,3.8789,3.8433,3.5868,4.1866,5.318,5.6041,6.1038,6.813,6.3749,6.8427,7.1909,5.711,5.7682,5.5488,5.04,5.9971,6.8263,8.3049,8.8105,8.1475,6.4932,7.6583,10.5763,10.1862,12.961,11.3642,9.2545,8.9399,9.0198,8.8023,8.8642,7.8815,8.7314,9.3403,11.6788,10.159,11.0244,10.2449,12.057,10.051,11.5864,10.4396,9.8185,10.5359,10.7585,9.6941,10.8591,12.3784,12.2402,8.6643,7.9417,8.4458,8.1554,8.5148,10.2583,11.3468,10.8429,14.716,14.2199,14.9038,13.3045,13.2087,12.0062,11.7632,12.1288,11.6701,11.867,12.4052,11.4348,13.7881,13.8882,13.0295,11.7764,10.4028,10.6113,11.2381,11.2741,12.1335,13.0325,11.464,12.0697,11.484,11.2182
"Nebraska",0.2929,0.4439,0.4341,0.4075,0.3341,0.3879,0.3347,0.2934,0.2962,0.5351,0.494,0.5311,0.4192,0.445,0.4679,0.5443,0.6303,0.6972,0.5965,0.5416,0.754,0.9716,0.8375,0.6318,0.765,0.9123,0.7099,0.5508,0.6281,0.7266,0.7874,0.6414,0.6451,0.968,0.8445,1.0513,1.5189,1.2647,1.2828,1.2266,1.3157,1.2109,1.1511,1.1939,1.1486,1.3029,1.682,2.001,1.8764,1.4716,1.3675,1.4261,1.4132,1.3143,1.3697,1.2333,1.2742,1.2199,1.418,1.616,1.6385,1.7501,1.7923,1.6488,1.5693,1.5669,1.5092,1.3067,1.1916,1.1585,1.1785,1.2693,1.4353,1.4929,1.5407,1.473,1.4063,1.3861,1.2526,1.3105,1.2955,1.4866,1.7894,1.8645,2.1135,2.0846,2.025,1.8557,1.727,1.7567,1.815,2.0358,2.0542,2.1998,2.5306,2.9081,3.2288,3.6643,3.3713,2.6409,2.4001,2.4006,2.3063,2.7747,3.1665,3.5252,4.1251,4.5099,4.778,4.9948,5.1395,4.7576,4.3994,3.8787,4.038,4.3562,4.5361,4.8545,5.3953,5.7134,6.485,7.0097,6.9738,6.6402,6.5582,6.8846,7.0443,6.992,6.8526,6.7599,7.5905,8.4481,8.8702,9.4364,9.6804,9.6654,9.0082,9.2849,8.7077,8.244,8.1524,8.509,8.5068,9.2709,9.5397,9.8516,10.0527,9.6328,8.6872,8.3707,8.859,10.0364,12.2393,12.4411,13.4624,14.2372,15.0402,15.3365,14.6314,13.5145,12.8922,12.744,13.2627,14.0639,14.0574,14.6038,15.0048,22.4559,22.4945,25.0295,27.3664,28.3735,28.1855,26.2918,25.8546,26.4465,25.7831,25.7675,26.1351,27.7042,28.2727,31.3382,31.2288,28.1418,24.0742,21.8996,20.4007,20.1529,19.489,19.831,18.7113,17.9681,17.6558,17.0803
"Hawaii",,0.0756,,0.1427,0.1968,0.2728,0.1443,0.0967,0.1819,0.118,0.3693,0.3155,0.4821,0.4197,0.4521,0.7141,0.6143,0.4778,0.5182,0.5539,0.7663,0.6641,0.9825,1.0416,0.7123,0.7448,0.6892,0.9318,0.8874,1.0566,1.0916,1.1804,1.6987,1.5436,1.4271,1.1777,1.3914,1.4654,1.4219,1.1726,1.2703,1.5,1.4035,1.2558,1.4358,1.5098,1.6672,1.4004,1.5014,1.6823,1.672,1.6392,1.6221,1.5967,1.5142,1.4827,1.284,1.1495,1.1323,1.3977,1.2399,1.3431,1.4303,1.52,1.4476,1.5417,1.263,1.3169,1.2973,1.019,0.9745,1.1508,1.2713,1.3749,1.5123,1.5545,1.6456,1.9739,1.8454,1.9325,1.8104,1.612,1.3627,1.6207,1.6578,1.8082,1.8283,1.4804,1.4941,1.5529,1.8292,1.7273,1.6965,2.052,2.1084,2.3744,2.4621,3.2868,3.1805,2.8887,2.8916,4.1638,3.9274,3.8886,3.7732,3.941,3.8004,3.8338,3.7378,3.5083,3.3828,3.7443,4.4889,6.4045,7.3489,7.6878,8.2034,8.0202,7.8689,8.7696,11.4469,12.886,12.4729,10.5145,10.3752,12.0089,13.7464,13.576,14.6541,14.8714,15.2426,17.5204,18.6082,21.8695,21.8768,21.8941,20.7931,20.4501,20.9992,21.6393,22.207,22.7464,21.3416,20.4794,21.9967,22.3377,21.7366,21.0672,20.2086,20.5873,21.7482,22.2834,22.0096,21.4311,20.4591,20.6633,21.1827,23.7385,24.3399,23.3139,21.9162,22.7281,22.9912,22.9106,25.246,27.0222,22.7587,24.1867,28.4087,31.4821,29.9194,28.7773,27.8675,27.1117,25.8902,25.0358,26.0481,25.9054,24.7197,23.253,21.0863,21.6678,20.8459,20.973,21.6122,20.8085,19.4918,17.9338,18.2466,18.1206,18.0237,19.1286,18.2885,
"Maine",,,,,0.1031,0.1505,0.0858,,,,,,,,,,,0.0713,,,0.0923,0.1677,0.0998,,0.1623,,,,,0.0725,,,0.0864,0.232,0.146,,0.1453,0.2636,0.1569,,,,,,0.0814,,,,0.1046,0.1822,0.1076,,0.0612,,,,,0.0627,,,0.0962,0.173,0.1028,0.1083,0.1689,0.1037,0.0852,,,0.0995,0.0697,0.0983,,0.1193,0.2098,0.1858,0.3038,0.2115,0.2703,0.2237,0.1624,0.1113,0.1537,0.0878,0.287,0.6362,0.6089,0.4807,0.3959,0.4874,0.6648,0.5321,0.4158,0.278,0.3527,0.6551,0.8763,1.2426,0.9077,0.9012,0.8848,1.0777,1.4479,1.4669,1.7644,1.7152,1.7908,1.7447,2.0416,2.8878,3.2667,2.9586,2.778,2.4146,2.2417,2.4341,2.4901,2.6211,2.5003,2.115,3.9696,5.2521,5.4822,5.4704,6.1132,6.1366,5.0636,6.0561,7.1945,8.2337,8.9178,9.8619,12.995,14.7694,14.2619,11.2513,11.0648,12.7704,14.8907,15.7751,15.029,15.5027,13.8589,14.772,22.1835,24.1532,23.8153,23.2088,21.1532,19.4302,17.2183,16.513,18.3887,18.1651,20.5781,19.8406,18.8641,16.3045,14.259,17.2027,18.7568,19.3005,15.5694,14.7572,14.7543,16.6912,21.8232,20.9618,18.6587,16.5186,16.2177,18.0252,19.5173,18.0767,17.3569,18.0512,18.387,16.8188,14.6171,15.234,16.3155,15.9111,18.9937,19.2784,17.1453,15.5042,15.9628,15.3542,14.0701,12.9814,22.132,25.4323,26.8202,
"New Hampshire",0.6716,0.7394,0.5588,0.5107,0.333,0.3396,0.2368,0.3731,0.5092,0.4841,0.5087,0.5342,0.5248,0.6169,0.702,0.7997,0.5301,0.4805,0.4765,0.5642,0.5462,0.726,0.8456,0.9292,0.736,0.8101,0.8226,0.6948,0.4988,0.4125,0.5451,0.6328,0.6235,0.7882,1.0772,1.0433,0.979,1.3172,0.9049,0.9109,1.0532,1.0035,1.0563,1.0044,1.1804,0.9368,0.6865,0.9443,1.1837,1.362,1.4663,1.1762,1.1319,1.0359,1.2535,1.157,0.937,1.0822,1.1584,1.0726,0.9498,1.3324,1.3554,1.4292,1.2095,1.1703,1.085,1.0117,1.0934,0.8705,0.8382,1.1662,1.8578,1.9584,1.6277,1.3413,1.2511,0.9864,1.0415,1.0347,1.066,1.1633,1.4479,1.5514,1.8589,2.4116,2.1267,1.6481,1.5717,1.4893,1.2884,1.2241,1.2282,1.466,1.5207,1.7578,2.4057,2.4789,2.6889,2.5789,2.5645,2.5054,2.6273,2.9129,3.2334,4.2091,4.4129,5.3486,6.0327,6.7333,7.601,7.8857,7.7017,6.9483,6.7876,7.4889,8.2788,9.5743,10.8886,13.3081,15.8494,17.9029,19.5699,18.9267,17.5672,16.7918,15.7659,15.7459,16.8833,18.27,20.7062,22.957,24.5195,25.8553,27.7547,28.3925,27.1413,24.7065,22.533,21.2483,21.0932,20.7393,20.0932,21.0328,24.164,26.8638,27.5527,26.3091,24.502,24.5028,26.15,26.6686,26.3089,26.8482,27.9215,29.4193,29.6531,31.88,33.2433,32.4596,31.1748,29.2346,28.3333,29.5141,29.666,29.1462,29.8869,31.1021,34.1452,36.4481,36.8329,36.3309,35.7363,33.8071,33.039,31.845,32.4076,30.1976,29.8906,29.6773,33.2683,35.5661,35.7328,35.0673,33.5004,32.67,30.2408,28.4372,28.646,28.4338,27.6621,27.7617,29.5331,30.1874
"Rhode Island",0.9961,0.8551,0.8628,1.2316,1.4974,1.6311,1.9743,1.6212,1.321,1.1355,1.1641,1.714,1.9263,1.8107,2.2187,1.9694,1.6818,1.3283,1.5441,1.7288,2.2638,2.0868,2.0569,2.3888,2.4502,2.5197,2.155,2.1554,1.8568,1.5607,1.5195,1.4858,1.7613,3.1587,2.7803,1.8911,3.7679,6.6348,5.1684,2.9305,1.7623,1.3385,1.6372,1.6346,1.3012,1.2671,2.402,2.559,2.8925,2.7692,2.9557,2.6152,1.9021,1.6728,1.5188,1.3021,1.3361,1.2818,1.9055,2.1165,2.6201,2.6154,2.1966,2.0778,3.3567,2.6129,2.0556,1.7931,2.0513,1.9645,1.8193,1.6723,2.2377,2.2873,2.0112,1.7849,1.5203,1.3762,1.5871,1.5529,1.5625,1.7203,1.8663,1.6244,2.0601,1.8689,1.9512,1.9161,2.0164,2.232,2.4254,2.4102,2.1923,2.5399,3.0162,3.4991,4.1937,4.3664,3.8894,3.1055,5.8704,10.8623,13.2062,13.3799,12.439,12.6734,13.8415,17.7502,20.6282,19.8957,19.5092,18.8599,18.3848,18.1237,18.5272,19.3839,19.9862,21.0962,21.8387,23.5565,27.4335,31.0723,30.344,29.3005,27.4341,26.7593,27.5575,29.7071,31.0402,30.7355,33.227,35.3284,37.7776,37.9386,41.7356,44.3409,42.3942,40.7213,38.1836,39.5216,41.1883,41.2957,39.7648,43.028,47.3889,50.5689,50.6286,47.8459,44.9072,43.5443,44.663,47.4591,48.7688,50.8863,50.4577,51.675,52.8365,56.6337,59.2805,60.3511,58.1692,55.7567,54.728,53.5287,52.862,54.81,55.1214,56.0505,60.7191,64.1437,64.6528,63.8885,60.6028,56.5141,54.267,55.1235,56.5386,58.1346,56.4714,59.2094,62.355,61.8439,61.6275,61.9836,60.1129,57.2714,53.8055,52.8446,53.8778,55.6483,55.801,56.0319,57.9384,49.2855
"Delaware",0.232,0.2776,0.366,0.4058,0.4869,0.4101,0.2741,0.2776,0.2301,0.1108,0.1342,,0.262,0.1606,0.249,0.1261,,0.0737,,,,0.1012,0.3451,0.4337,0.3353,0.137,0.2994,0.2798,0.3065,0.1408,,0.1468,0.184,0.1797,0.0796,0.1416,0.3485,0.4674,0.768,0.7936,0.8789,0.6154,0.3869,0.3677,0.4462,0.5655,0.6479,0.6282,0.5984,0.5333,0.4613,0.6085,0.6424,0.5943,0.6045,0.7595,0.8822,0.7746,0.6334,0.8071,1.1653,1.0448,1.0169,1.3831,1.4534,1.1833,1.1483,0.8632,0.7166,0.9303,1.1423,1.3951,1.6341,1.8452,1.5461,1.3511,1.1601,1.1918,1.0024,1.1071,1.1707,1.327,1.4252,1.1886,1.5103,1.7941,1.6849,1.4372,1.2589,1.3384,1.1984,1.2038,1.2705,1.1994,1.7097,2.0834,2.0837,2.3644,2.1708,1.78,1.5167,1.6935,1.6655,1.676,2.0184,2.0101,1.9439,2.4299,3.199,3.5796,3.7284,3.5361,3.7757,3.6313,3.2405,3.3324,3.8738,3.9297,4.6994,5.7051,8.1413,8.5953,9.4669,8.9494,9.3049,9.8973,10.4123,10.6205,11.5069,13.126,14.8997,17.803,21.4739,21.3867,20.6346,19.7702,19.433,19.9138,17.8627,16.2103,14.7826,13.8683,14.6422,17.8389,21.7259,21.777,23.0652,20.9396,19.1658,20.5154,20.8324,22.4107,23.356,25.2449,24.2643,25.0588,27.1082,29.919,30.6094,29.2983,28.1497,29.5329,30.3594,30.6137,28.0267,29.5897,34.7305,33.8164,38.5951,42.5837,43.0907,40.0456,37.546,37.7017,37.1087,37.1495,37.0377,38.0382,37.3138,35.6948,35.5684,38.7702,39.9621,39.532,38.5098,37.4104,35.6062,34.0281,31.7752,27.5127,24.9801,26.1492,29.8178,30.8035
"Vermont",1.7241,1.2069,,0.7353,,0.5803,,0.5211,0.6958,0.4085,,,,,0.5435,1.911,1.2345,0.7659,0.5141,0.3016,0.4866,0.5883,0.3364,0.7029,1.0679,0.6316,1.4269,0.8642,0.7037,,,,,,,0.6494,0.9218,1.9642,1.5344,0.9637,0.4735,0.7734,1.2662,1.0873,0.6682,0.7968,0.6183,0.2871,,,,1.1538,0.8077,,,,,,,,,,3.3333,2.3333,,,0.8621,,,,,1.0204,,1.7347,,,1,,,,0.9804,1.4927,0.8586,,,,,,1.7857,1.25,,0.6329,,,,,,1.1364,,,,,1.5873,1.1111,3.8095,5.4103,6.1841,14.4168,27.5174,31.6436,31.1998,27.54,22.026,16.4014,12.8819,10.6299,12.8825,14.0863,15.1054,15.1979,21.1025,20.0612,20.5667,18.7017,17.9347,16.4777,16.3786,15.5165,15.7076,16.0946,18.7576,19.3295,20.6311,12.0557,5.319,1.8726,1.8914,2.7504,2.6451,3.9745,3.3785,2.742,7.9576,16.5616,21.1732,24.5303,25.8214,23.9166,18.7635,14.7203,12.0174,12.6463,12.1574,12.0311,11.2637,12.7473,15.446,19.4504,20.9604,19.7035,15.1919,13.1198,12.1907,13.7531,15.8482,17.4668,18.5187,20.4873,25.5913,27.0858,24.9499,20.5697,16.6929,16.4069,16.0775,15.3645,14.7047,13.9808,13.2252,13.48,15.2005,15.4881,16.2132,15.1088,15.3599,15.9468,14.2003,12.644,11.1233,11.6973,14.1641,14.1858,13.6511,18.556
