"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02"
"Charlotte","VA",,"51","037",75.4040948275862,77.4509803921569,69.0993788819876,74.7508305647841,77.4509803921569,77.4739583333333,83.2291666666667,82.3565323565324,81.2141491395793,79.5,82.3565323565324,81.7708333333333,84.7560975609756,84.7560975609756,84.7560975609756,84.0909090909091,84.0909090909091,84.0909090909091,84.7560975609756,85.2211434735706,84.7560975609756,81.609977324263,83.6471408647141,81.6584967320261,84.9019607843137,83.6471408647141,81.6584967320261,79.9333333333333,79.8850574712644,79.9333333333333,80.6923076923077,81.4950980392157,80.9061488673139,82.7933765298776,82.093253968254,82.093253968254,82.093253968254,82.4016563146998,83.3166666666667,83.7131367292225,82.7933765298776,82.093253968254,82.5,75.4194630872483,72.2416812609457,71.0895361380798,71.0895361380798,75.5050505050505,82.093253968254,82.093253968254,81.65,77.7222222222222,81.65,79.2929292929293,77.7222222222222,72.979797979798,73.2780612244898,78.14332247557,74.4047619047619,70.5808080808081,78.14332247557,72.2453222453222,78.14332247557,78.14332247557,77.3214285714286
"Johnson","IL",,"17","087",91.7333614153328,91.3461538461538,91.8538384177003,102.9375,104.233128834356,102.9375,104.72972972973,104.72972972973,109.894459102902,104.875,104.72972972973,97.2222222222222,99.975,99.975,97.2222222222222,94.547053649956,85.9090909090909,98.4513274336283,98.4513274336283,99.975,91.6857798165138,80,77.5669642857143,79.4172932330827,77.122381477398,78.0570652173913,88.7777777777778,80,87.406015037594,87.406015037594,88.7777777777778,89.9390243902439,94.0588235294118,88.7777777777778,87.406015037594,84.5,85.9126984126984,85.9126984126984,87.0445344129555,83.912037037037,88.7777777777778,94.5190156599553,97.5529100529101,93.1952662721893,93.0583501006036,82.8148148148148,83.8087248322148,80.9027777777778,77.324973876698,80.9027777777778,74.7058823529412,74.2009132420091,74.4752877454299,81.5909090909091,93.8380281690141,94.510582010582,93.0583501006036,93.2666666666667,93.0583501006036,87.3333333333333,87.9694835680751,87.9694835680751,87.9694835680751,90.625,96.1004273504273
"Prowers","CO",,"08","099",,,41.3502109704641,42.4126172208014,41.3502109704641,40.9564393939394,40.3225806451613,39.5359848484849,39.5359848484849,39.2156862745098,41.3502109704641,43.9045183290708,45.5729166666667,47.7430555555556,47.7335164835165,47.7335164835165,47.7430555555556,47.7335164835165,45.5729166666667,46.1538461538462,49.5718792248761,49.5123780945236,52.7027027027027,50.0572082379863,47.8716841455891,47.3186119873817,44.6428571428571,48.932384341637,48.9749430523918,49.2251595259799,48.932384341637,48.932384341637,47.5460122699387,48.9749430523918,50.3035559410234,47.3186119873817,47.3186119873817,48.9749430523918,49.4186046511628,48.0769230769231,31.7868504772004,40.1785714285714,25,44.7688564476886,,,,45.9280303030303,43.4560327198364,45.4059829059829,45.4059829059829,45.4059829059829,51.7939814814815,45.4059829059829,51.9607843137255,46.3059313215401,46.3059313215401,52.3255813953488,46.3059313215401,46.1270670147955,46.1270670147955,46.1270670147955,41.6666666666667,36.9415807560137,40.3225806451613
"Union","IA",,"19","175",,,,,,,,,,,,,,66.4251207729469,,,,,,,,45.2127659574468,45.2127659574468,46.0526315789474,45.2127659574468,53.4591194968553,38.9105058365759,38.6764705882353,38.6764705882353,39.3873085339169,43.010752688172,38.1720430107527,42.96875,69.9177438307873,70.8762886597938,70.9033613445378,69.5364238410596,69.9177438307873,70.6436420722135,69.5364238410596,67.5253378378378,67.5253378378378,67.5253378378378,67.5057208237986,62.099358974359,61.9444444444444,61.9444444444444,61.8811881188119,64.8320895522388,63.9763779527559,63.5029354207436,60.6796116504854,59.3065693430657,63.5029354207436,62.2023809523809,59.4642857142857,67.5057208237986,62.1875,57.0962479608483,57.0962479608483,54.1819852941176,53.6992840095465,55.1801801801802,51.6528925619835,51.6528925619835
"Millard","UT",,"49","027",92.1942224953903,92.1942224953903,84.8036425725669,80.2265219443134,80.2265219443134,81.0185185185185,81.0185185185185,77.3684210526316,80.2265219443134,80.7575757575758,80.2265219443134,81.0185185185185,75,74.8327759197324,68.8736681887367,74.3975903614458,68.8736681887367,68.8736681887367,68.3848797250859,68.359375,66.9642857142857,66.9642857142857,65.8812441093308,65.8812441093308,65.8812441093308,66.9642857142857,64.1738251642244,60.0961538461538,61.738219895288,60.0961538461538,54.3298429319372,55.672268907563,55.672268907563,55.672268907563,54.0973111395647,52.0833333333333,57.4402467232074,60.5769230769231,61.7647058823529,58.4866220735786,57.0436507936508,57.4402467232074,63.7234042553192,61.0287707061901,61.0287707061901,60.4502688172043,63.7234042553192,66.9642857142857,70.8505154639175,71.0833096388968,73.4054054054054,70.8505154639175,73.4054054054054,76.3888888888889,76.3888888888889,65.9278350515464,64.6344905447361,64.5855758880517,64.4405389572349,61.8120237087214,60.9099804305284,58.7755102040816,58.5237258347979,58.5237258347979,59.5001105950011
"Jefferson Davis","MS",,"28","065",,,,,,,,,,,,,,,,,,,,,,,41.6458333333333,41.9354838709677,43.4579439252336,43.4579439252336,,,43.4579439252336,43.4579439252336,,43.4579439252336,45.5438596491228,45.5438596491228,45.5438596491228,29.9409359382099,29.9409359382099,,,48.9853044086774,,,,,,,,,,40.4178019981835,23.5,28.4796573875803,51.0450160771704,51.0450160771704,48.960396039604,52.9567519858782,48.960396039604,54.2763157894737,52.9567519858782,59.435261707989,64.5765998707175,64.5765998707175,64.5765998707175,59.435261707989,59.435261707989
"Todd","KY",,"21","219",60.9756097560976,60.9756097560976,65.7368421052632,61.4008022215366,67.9142770902505,63.8412017167382,65.7368421052632,64.659977703456,65.8857979502196,70.0389105058366,69.4230175871645,67.9012345679012,68.2905982905983,67.5,68.2905982905983,67.3913043478261,67.0241286863271,60.4545454545455,60.1851851851852,60.4545454545455,63.3481293595434,63.3481293595434,70.0734394124847,68.508064516129,68.508064516129,68.508064516129,68.508064516129,70.6603773584906,70.748987854251,67.1332586786114,68.508064516129,68.508064516129,70.6007067137809,66.1625708884688,64.3896976483763,64.3896976483763,67.3913043478261,63.5454545454545,61.1111111111111,63.4587200781632,67.5225225225225,68.75,67.2794117647059,68.75,67.4683544303797,67.4114671163575,67.4114671163575,69.0833333333333,68.75,74.468085106383,69.1489361702128,68.75,70.2924576706003,71.875,69.1860465116279,68.117461982171,62.8571428571429,64.2205638474295,62.8571428571429,62.8571428571429,62.8571428571429,66.5,61.1111111111111,61.1111111111111,68.6875
"Grundy","IA","Waterloo","19","075",62.0639534883721,61.6365131578947,61.6365131578947,61.6365131578947,71.3552361396304,66.2217659137577,62.0537897310513,56.1146869514336,56.1146869514336,51.9957983193277,60.7954545454545,56.737012987013,62.0537897310513,62.0537897310513,67.219730941704,67.219730941704,69.7916666666667,62.3958333333333,62.3958333333333,60.5757575757576,61.1888111888112,60.5757575757576,61.1888111888112,62.8391793514229,61.1888111888112,62.8391793514229,60.5757575757576,61.1888111888112,68.534961154273,72.2266560255387,71.5695770804911,71.3495575221239,66.0984848484848,67.9800221975583,71.3495575221239,69.2613636363636,67.1812749003984,65.3461538461539,62.8318584070797,61.337653478854,61.5,61.337653478854,67.4102812803104,62.8318584070797,69.5144944614659,64.0860215053763,59.1957605985037,64.0860215053763,59.17225950783,57.8721578721579,57.8721578721579,57.8721578721579,55.1801801801802,55.1801801801802,59.1957605985037,60.1604278074866,70.2662721893491,70.2662721893491,71.4605734767025,70.0729927007299,71.4605734767025,61.9364754098361,67.5925925925926,66.006006006006,66.006006006006
"Chippewa","MN",,"27","023",54.7514159848962,52.0833333333333,50.7909604519774,50.7994186046512,52.0833333333333,51.9078947368421,53.3484676503973,55.470737913486,55.7644110275689,55.4792953557538,52.9197080291971,53.3484676503973,53.6856127886323,53.3484676503973,51.9078947368421,53.6856127886323,53.6856127886323,53.6856127886323,53.7634408602151,53.8699690402477,51.9078947368421,46.4081373172282,48.9477503628447,48.3870967741936,47.0027247956403,43.6615477265884,43.6615477265884,43.6615477265884,43.7086092715232,43.7086092715232,47.133526850508,48.2944855031268,44.8802395209581,43.7086092715232,45.0781968721251,45.2445652173913,45.1033732317737,45.2368281000532,43.7086092715232,44.4659442724458,44.8802395209581,44.8802395209581,44.4659442724458,44.4659442724458,47.8237214363439,47.8237214363439,46.1915125136017,47.6174033149171,45.4545454545455,47.6174033149171,43.4711643090316,41.3194444444444,38.7797311271975,37.3338870431894,37.3338870431894,42.9569892473118,42.9569892473118,40.3367003367003,44.3458980044346,44.5535714285714,47.5595238095238,41.7380136986301,44.3458980044346,45.2063106796116,45.2063106796116
"Chickasaw","IA",,"19","037",,,,,,,,,,,,,,,,,,,,,,71.7147435897436,71.6097023153253,73.4162895927602,74.5967741935484,76.7108167770419,74.5098039215686,74.5098039215686,74.5745745745746,74.9107142857143,73.1691078561917,73.8447319778189,71.0720887245841,67.2897196261682,61.8299445471349,60.9320557491289,60.9320557491289,61.0682110682111,61.4754098360656,59.5412844036697,54.1102077687444,54.4074230282581,54.4074230282581,54.4074230282581,54.4074230282581,54.4074230282581,54.4074230282581,54.5968349660889,54.5968349660889,52.8729838709677,52.8729838709677,49.9285714285714,51.9505851755527,44.6428571428571,45.5665024630542,54.1310541310541,54.4074230282581,62.0341614906832,67.0055452865065,59.0062111801242,63.3051742344245,63.390092879257,67.0055452865065,63.3051742344245,62.9874025194961
"Barton","MO",,"29","011",61.4285714285714,62.6118067978533,57.2727272727273,56.103515625,63.530175210902,52.7272727272727,63.530175210902,63.530175210902,63.530175210902,63.530175210902,63.530175210902,60.95,56.7628932857606,55.7142857142857,50.9656652360515,50.9656652360515,55.1086603957185,53.2666666666667,60.95,63.530175210902,63.530175210902,71.3173264114211,70.8989805375348,63.530175210902,60.9259259259259,61.038961038961,66.5316748625976,61.038961038961,68.2910089224434,68.6979166666667,61.038961038961,67.65625,65.2024708304736,60.126582278481,60.126582278481,61.1111111111111,65.2024708304736,68.5142857142857,67.1354166666667,65.2024708304736,63.349725195256,63.349725195256,63.5416666666667,63.349725195256,67.65625,66.6666666666667,68.4931506849315,67.65625,59.0909090909091,57.3211314475874,50.2604166666667,45.6571428571429,47.1666666666667,44.0882352941176,48.5353245261344,47.1666666666667,49.9281609195402,54.2394014962594,54.4137931034483,54.6875,54.2394014962594,53.9434523809524,50.3246753246753,50.4665629860031,54.6875
"Camp","TX",,"48","063",85.6428571428571,83.0058939096267,85.6428571428571,87.7259036144578,87.7259036144578,90.6882591093117,93.6875,93.2369402985075,87.7259036144578,84.9628055260361,84.9628055260361,83.5227272727273,84.9420849420849,86.5233350812795,85.0531914893617,90.3184165232358,96.0608154803041,96.0608154803041,99.2779783393502,106.4,104.207317073171,110.277705683883,110.277705683883,110.277705683883,104.207317073171,103.957894736842,80.1359883438562,77.8787878787879,79.9245283018868,82.7275874004846,81.8452380952381,80.1359883438562,90.4040404040404,89.9449035812672,87.8889823380993,91.6666666666667,87.8889823380993,87.8889823380993,89.3945389790265,84.2266462480858,84.375,86.7129135538954,87.1282051282051,86.7963863794302,83.8940285954584,89.4211576846307,99.2647058823529,98.1258366800536,95.1785714285714,95.1785714285714,92.5479452054795,91.4351851851852,91.4351851851852,87.7844311377245,87.7844311377245,90.6297229219144,88.047619047619,85,83.0541237113402,81.5126050420168,81,82.3045267489712,83.0541237113402,83.969465648855,84.5238095238095
"Stone","AR",,"05","137",95.625,95.625,96.7672413793103,96.7672413793103,97.6089092695709,101.020408163265,102.81207133059,107.402422611036,102.81207133059,102.314571278275,102.314571278275,101.020408163265,100.470430107527,100.378787878788,101.020408163265,101.020408163265,100.378787878788,101.318944844125,101.020408163265,99.7995991983968,103.017689906348,100.378787878788,100.378787878788,96.1538461538462,101.318944844125,95.4022988505747,95.4022988505747,101.840490797546,92.1951219512195,88.5416666666667,95.4198473282443,92.1951219512195,94.8839662447257,94.6022727272727,92.1951219512195,91.3608562691132,92.7857142857143,91.3608562691132,91.155934833204,91.155934833204,96.2709284627093,96.2709284627093,97.2222222222222,94.12100456621,92.9507174048659,92.434988179669,92.434988179669,94.9920508744038,99.9666666666667,98.9583333333333,98.9583333333333,99.4809688581315,93.7328453796889,93.7328453796889,93.75,94.7647951441578,97.4950884086444,93.1647940074906,92.9054054054054,92.5555555555556,91.1949685534591,93.1647940074906,92.1985815602837,94.8529411764706,91.1949685534591
"Northampton","VA",,"51","131",173.809523809524,162,154.52380952381,148.16650148662,155.435565154788,141.095066185319,138.409961685824,143.252212389381,143.830128205128,141.665833333333,142.855428571429,138.950892857143,147.319544111439,147.319544111439,141.232575201761,138.950892857143,144.230769230769,145.853658536585,142.767857142857,142.767857142857,146.241830065359,139.966666666667,134.803921568627,133.547008547009,136.111111111111,136.111111111111,133.035714285714,131.746031746032,127.894668959587,129.253926701571,128.387096774194,128.304319793681,129.822732012513,128.755364806867,128.149386845039,129.253926701571,125,124.903846153846,125.479261066574,125,123.75745526839,129.204892966361,122.863247863248,122.040816326531,122.863247863248,121.993726036947,116.97965571205,115.885416666667,113.122171945701,121.935483870968,124.287749287749,129.006194451926,127.300613496933,129.166666666667,125,132.042253521127,132.042253521127,125,132.512315270936,133.363471971067,132.512315270936,123.214285714286,127.312775330396,127.312775330396,127.312775330396
